Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2019-04-17,263.7357482910156,265.53983054530784,263.31659391522646,265.51249680831694,58268300
2019-04-18,264.2550964355469,264.5284616192903,263.0159299165414,264.3280049404574,68708500
2019-04-22,264.4828796386719,264.63778935254624,263.3895023528606,263.48062407828985,40160100
2019-04-23,266.86102294921875,267.097933871353,264.6195731226553,264.8564562383433,52246600
2019-04-24,266.268798828125,267.11617255221114,266.12300961648936,266.7790471656252,50392900
2019-04-25,266.1048583984375,266.77001668731185,264.90214565780445,266.1686464137662,57770900
2019-04-26,267.34393310546875,267.4168137999175,265.3667001637785,266.1503136129434,50916400
2019-04-29,267.7630920410156,268.2915814138462,267.34396543275113,267.43508716666497,57197700
2019-04-30,267.8997802734375,268.19135872064334,265.9863627539705,267.41686563557516,81111700
2019-05-01,265.8860778808594,268.74713879839646,265.87695736633003,268.537561609349,71671900
2019-05-02,265.31201171875,266.6969950618081,263.7994802188776,265.7675924907678,65030200
2019-05-03,267.9088439941406,268.1913018654757,265.42136281713505,266.806346244528,56543700
2019-05-06,266.8063659667969,267.25282628550065,263.2345999978246,263.553512142519,107198100
2019-05-07,262.3507995605469,264.97494988515353,260.41914107339204,264.373579785227,144729900
2019-05-08,261.986328125,263.7175298309546,261.3849580532886,261.986328125,91568300
2019-05-09,261.19354248046875,261.8040050754227,258.13202557389013,259.89058829105664,103471100
2019-05-10,262.5056457519531,263.2710181102863,257.22089212568557,260.24595511798594,112429300
2019-05-13,255.9088134765625,258.3051727448849,255.06143992883847,257.3302510425566,127290500
2019-05-14,258.2232666015625,259.7722528923755,256.81097683546204,256.9385250370195,77003200
2019-05-15,259.73565673828125,260.38257352226594,256.3643485618845,256.57392568635873,73956400
2019-05-16,262.1412353515625,263.5170706266524,260.37357940788,260.44646010991545,76749600
2019-05-17,260.4465026855469,262.96131831682493,259.7904650341897,259.808706067517,100353000
2019-05-20,258.7243957519531,260.5558120015349,257.96811591113016,258.82461019957157,62877600
2019-05-21,261.05694580078125,261.43961814058395,260.1822105540501,260.43733471606794,46847100
2019-05-22,260.25518798828125,261.2210174150325,259.7722732749056,260.09118551350207,49482500
2019-05-23,257.0752258300781,258.05014790748294,255.6446950068224,258.0046009361248,98733800
2019-05-24,257.6583557128906,258.9522178193327,257.02965179020134,258.53306333323724,55268100
2019-05-28,255.26202392578125,258.90667185706195,255.24381069644937,257.94084237978916,70029400
2019-05-29,253.5490264892578,254.54218968061957,252.12761606800095,254.13218348590476,104972900
2019-05-30,254.24143981933594,255.1617220046475,253.12982146901567,254.3143205181425,62523800
2019-05-31,250.81546020507812,252.5011148378192,250.78812646752868,251.662861682005,86862800
2019-06-03,250.17770385742188,251.98178643796936,248.8291743736239,250.85195469609505,96428000
2019-06-04,255.60824584960938,255.7449145728666,252.04559949561423,252.50118044410792,77231900
2019-06-05,257.82232666015625,257.84966040099897,255.41687404664742,257.2482902960091,71169700
2019-06-06,259.4988098144531,260.1821810072297,257.46693726405556,258.12297472137885,69430400
2019-06-07,262.0956726074219,263.1890778332609,260.35535032296065,260.5284732804926,74272200
2019-06-10,263.2983703613281,264.98402489348194,263.20724863945173,263.66282944238816,60799100
2019-06-11,263.2346496582031,265.5125542551181,262.5786120220335,265.1389745644497,58641300
2019-06-12,262.76995849609375,263.5626647938962,262.2505896091022,262.99774894058646,47096300
2019-06-13,263.85418701171875,264.21867392881086,262.9794795848827,263.69018458289594,48945200
2019-06-14,263.5626220703125,264.1730847909843,262.7881291232927,263.5626220703125,52324700
2019-06-17,263.6629333496094,264.4374265811113,263.48981035175166,263.79960208306113,39205700
2019-06-18,266.4237060546875,267.4897776007119,265.1389645736639,265.503451540598,85434800
2019-06-19,267.02508544921875,267.5626675957158,265.57634146666857,266.56038401476684,78674400
2019-06-20,269.57623291015625,269.9862667151364,267.0887797663679,269.740263116014,116570000
2019-06-21,269.1844177246094,270.57610941710277,268.96468428413374,269.3034493187632,83309500
2019-06-24,268.8548278808594,269.71545986964406,268.6991647267566,269.39502457055045,47582700
2019-06-25,266.2179870605469,268.93730099639487,266.1081203062415,268.9098343078185,82028700
2019-06-26,265.952392578125,267.6370809326556,265.84252585047807,267.12435090917626,51584900
2019-06-27,266.8953857421875,267.40811563726663,266.3368873692806,266.7214208197481,40355200
2019-06-28,268.26885986328125,268.7724250447094,267.36243136003355,267.8842983500199,59350900
2019-07-01,270.7042541503906,271.85791037578775,269.4864997032085,271.63814903562235,78705600
2019-07-02,271.4093017578125,271.46423511775396,269.8070135622463,270.65850858302764,61504500
2019-07-03,273.579345703125,273.5976754570889,271.94959027713145,272.09608860035195,40898900
2019-07-05,273.2679443359375,273.43277235105023,271.02475771426157,272.3340493115074,51677300
2019-07-08,271.7663879394531,273.08484441970484,271.21702641573364,271.9403528876591,45841800
2019-07-09,272.10516357421875,272.4072970561192,270.53950692099306,270.59444028133856,41101300
2019-07-10,273.4053039550781,274.36669369231504,272.6453738047124,273.1855705027681,58448500
2019-07-11,274.0461730957031,274.29337317781926,273.02987814976353,274.0553379681948,50826100
2019-07-12,275.2731628417969,275.34642596453045,274.2294008472459,274.5406992646276,40326000
2019-07-15,275.36468505859375,275.7126149833698,274.8519550457733,275.7126149833698,33900000
2019-07-16,274.4765625,275.48372073354267,274.16526412630327,275.27312421235496,36650100
2019-07-17,272.6086730957031,274.61382416445326,272.6086730957031,274.44902411702583,36036300
2019-07-18,273.606689453125,273.99125087149685,271.65649950941645,272.10513121277893,51392600
2019-07-19,272.0867919921875,274.7420061808265,271.9128270818098,274.71453950769745,58678600
2019-07-22,272.7552490234375,273.3046106130079,271.9678521670165,272.48971913250176,43638100
2019-07-23,274.7054138183594,274.7054138183594,273.048192439275,273.89055043818337,44564500
2019-07-24,275.99639892578125,275.99639892578125,273.84474945400956,273.93631435653526,47213200
2019-07-25,274.677978515625,275.59357177734375,273.86308710068465,275.53863841697574,55394100
2019-07-26,276.5183410644531,276.71977270782213,275.2456529673284,275.3738494411496,45084100
2019-07-29,276.0147399902344,276.51833305491505,275.45624150625076,276.3993014588689,38126500
2019-07-30,275.3371887207031,275.7492168381247,274.21099902365467,274.5955604626939,45849000
2019-07-31,272.3249206542969,275.7767254318734,270.2831653869491,275.5844307122833,104245200
2019-08-01,269.9534912109375,275.474516996745,269.1477647377705,272.48053734192746,142646600
2019-08-02,267.9208984375,269.2942883437342,266.3460768940172,269.04708821962015,116749700
2019-08-05,259.8636474609375,263.8830867502811,257.94089630997155,263.7732200459433,178745400
2019-08-06,263.5077209472656,263.7274823232554,260.28484283019174,261.77726426876325,120711700
2019-08-07,263.6634216308594,264.4416815770691,258.23395969901003,260.3947466217936,140572300
2019-08-08,268.8364562988281,268.8364562988281,264.6155852882931,265.1740836979222,87713900
2019-08-09,267.00531005859375,268.4885667138318,265.20159016435855,267.8842717910145,93730000
2019-08-12,263.7548828125,266.99606192181983,262.7934933953172,265.48533905673946,65527600
2019-08-13,267.856689453125,269.32164366907176,263.10476010697676,263.45268987670283,94299800
2019-08-14,259.9369812011719,264.3684502541608,259.8088126447297,263.7550182750608,135622100
2019-08-15,260.6236572265625,261.5301136981479,258.55443513096566,260.834253768788,99556600
2019-08-16,264.4690856933594,264.9085525205662,260.6785166585885,262.2991344089697,83018300
2019-08-19,267.6553649902344,268.34205993417936,266.84050151976453,267.52719646370946,53571800
2019-08-20,265.6044616699219,267.6828484381119,265.47629313536845,267.1426517347063,51596400
2019-08-21,267.7652893066406,268.1406579955489,267.0968960948366,267.79275598977273,49524700
2019-08-22,267.682861328125,269.12034960938763,265.8883061661281,268.47945102237753,51666400
2019-08-23,260.8067626953125,268.0491092068766,259.54323944350233,266.3644208516933,149161500
2019-08-26,263.69085693359375,263.69085693359375,261.47510896640597,263.02246379971945,72423800
2019-08-27,262.65625,265.47629305965773,261.88715496782714,265.1008964472239,66668900
2019-08-28,264.50579833984375,264.6705984505737,261.17302485604796,261.98791641748045,59696700
2019-08-29,267.88421630859375,268.4152759527571,266.0804967879331,267.09681965635116,57899400
2019-08-30,267.7652893066406,269.40418130301003,266.82222926351545,269.3858794948192,62901200
2019-09-03,266.19964599609375,266.96874118524966,264.85372242964684,266.0440107480066,69101400
2019-09-04,269.2210693359375,269.2393711434444,267.63708282332993,268.39704093107395,46887300
2019-09-05,272.6820373535156,273.60676770160933,269.1844638048744,271.738977254452,83258100
2019-09-06,272.8926086425781,273.54270009115186,272.315808256912,273.00250332439884,49584300
2019-09-09,273.0299072265625,273.9821040498349,272.0776824616027,273.8905670819072,51260300
2019-09-10,272.9658508300781,273.0299490708011,270.9881658343813,272.2608260655092,57947100
2019-09-11,274.9068298339844,274.9892298604496,272.61784707100367,273.2770752244095,68821100
2019-09-12,275.859130859375,276.9303594416793,275.0534042330688,275.8224993013542,72908700
2019-09-13,275.6759338378906,276.6647900716575,275.3005372993018,276.3076953367736,62104800
2019-09-16,274.8244323730469,275.72172368351795,274.17436908596346,274.531435870646,58191200
2019-09-17,275.52044677734375,275.6119837867655,274.4491899384486,274.6231549630701,41475500
2019-09-18,275.6851501464844,275.7950168725824,273.06653876049097,275.1266236998992,73375800
2019-09-19,275.6667785644531,277.0859647390274,275.32801356316276,276.07880666648447,76560500
2019-09-20,274.3642883300781,276.5626746476341,273.5640483134674,276.2775042277959,89565000
2019-09-23,274.3000183105469,275.02668530543934,273.4353836763028,273.69293262666935,43476800
2019-09-24,272.1475830078125,275.7992754895881,271.1725744624167,275.40375898113456,94869400
2019-09-25,273.75726318359375,274.20796672418203,270.7310426678861,272.230356165015,71854000
2019-09-26,273.1869812011719,273.9780142047765,271.7612691268964,273.76647322836897,56179700
2019-09-27,271.71527099609375,274.06083271109514,270.1423840589993,273.9504305494477,84746600
2019-09-30,272.9754333496094,273.6928930411987,272.19360748278564,272.2395873323425,51662400
2019-10-01,269.7283935546875,274.52986194407197,269.5076454216138,273.8675894741321,88242400
2019-10-02,264.96368408203125,268.13707834798464,263.65755373975077,268.1278711536526,122539500
2019-10-03,267.1345520019531,267.1621455220191,261.98354638076825,264.7338034733247,85278800
2019-10-04,270.7494201660156,271.00696902135746,267.7415863842622,267.7968014903611,65091200
2019-10-07,269.58123779296875,271.58646973581347,269.29609541072733,269.93998160523944,59610500
2019-10-08,265.39605712890625,268.44987079547315,265.35925641453116,267.704817736019,95708100
2019-10-09,267.91650390625,268.86391930222464,266.80352731192687,267.4382066429982,62359400
2019-10-10,269.7283935546875,270.62062135348543,267.66800279074954,267.83356389055484,55296300
2019-10-11,272.52471923828125,274.7874723211282,272.39595882206197,272.51551204043517,98720400
2019-10-14,272.2211608886719,272.8834334349016,271.8716242572281,272.20274649498197,40394800
2019-10-15,274.9162292480469,275.67048954598283,273.15936697536677,273.2789482507373,46754500
2019-10-16,274.4747314453125,275.17380477166154,274.03323508822865,274.4471379229948,48928200
2019-10-17,275.2841491699219,276.1671698595753,274.58507591897205,275.6520721180507,45736600
2019-10-18,274.0792236328125,275.39456168957355,273.21458914511874,274.74149626017953,64304000
2019-10-21,275.9372253417969,276.13958718182096,274.97142405619996,275.4129484537223,39048600
2019-10-22,275.0359191894531,276.77436775541196,274.9439313973838,276.48001804908324,48594700
2019-10-23,275.83612060546875,275.89130765875285,274.56676223847677,274.7783313232184,34352200
2019-10-24,276.2868347167969,276.930721123854,275.4497936159146,276.7835462859344,35453100
2019-10-25,277.4180908203125,277.96998917690837,275.65202169334896,275.7072087219369,45205400
2019-10-28,278.9817810058594,279.4876995486816,278.6230653059912,278.65065882136565,42147000
2019-10-29,278.8990783691406,279.83731429540063,278.5771352193598,278.70592370756225,44284900
2019-10-30,279.7545166015625,280.1316187036997,277.776877975705,279.1014231440425,49643900
2019-10-31,279.0093994140625,279.74527334089817,277.5377077018314,279.74527334089817,69053800
2019-11-01,281.5942077636719,281.6401876169591,280.30643502288706,280.47202425032384,71141500
2019-11-04,282.7254638671875,283.30495576802787,282.34833377186726,283.1669881894273,60606900
2019-11-05,282.4127197265625,283.2313741201431,282.1183701870245,282.92781738539543,42933200
2019-11-06,282.4772033691406,282.753138605606,281.520581098184,282.4128091237234,46487100
2019-11-07,283.47064208984375,284.8227810988934,282.9923449158273,283.8293860234038,54272300
2019-11-08,284.169677734375,284.22486478284947,282.4128151693336,283.121067671907,49032100
2019-11-11,283.626953125,283.8017214482549,282.63353022747464,282.7715259032089,35797300
2019-11-12,284.224853515625,285.13546785008174,283.44299959892885,283.99489813252177,46484600
2019-11-13,284.31683349609375,284.7215572049289,282.9922882800378,283.22224365684303,53917700
2019-11-14,284.7307434082031,284.8135520481488,283.3878118340884,284.03169813343504,51219900
2019-11-15,286.7911376953125,286.8371175395137,285.3838119999358,286.08285721369793,62023600
2019-11-18,287.0026550292969,287.2418175691836,286.0920408516063,286.55195153863724,49228000
2019-11-19,286.91986083984375,287.61893403354173,286.266795555095,287.60972683760804,67804700
2019-11-20,285.8528747558594,286.84629754709204,284.2799880855814,286.3219926334259,79406200
2019-11-21,285.39306640625,286.0737535467483,284.58364689632094,285.96337943497304,54664700
2019-11-22,286.0276794433594,286.28522833482447,285.0066910749267,286.147260727026,44850200
2019-11-25,288.2445068359375,288.2445068359375,286.96596933537205,286.96596933537205,48647200
2019-11-26,288.8975524902344,289.0815280364324,287.9593445743698,288.28128774485276,37569000
2019-11-27,290.185302734375,290.185302734375,289.16428625215957,289.3850344339467,44444600
2019-11-29,289.10906982421875,289.863330129635,288.87911446798614,289.6149603796416,36592700
2019-12-02,286.6531982421875,289.43104918793944,286.22088099549416,289.3666549431557,75767800
2019-12-03,284.7307434082031,284.8135520481488,282.50479102501396,283.90290964527554,73941700
2019-12-04,286.4876403808594,287.0947260322687,285.439058307137,285.788595021954,49080000
2019-12-05,287.0026550292969,287.2142240507905,285.6781100049903,287.1958377287687,40709000
2019-12-06,289.62420654296875,290.028930270048,288.92513318333624,288.9343403814554,48927000
2019-12-09,288.7135314941406,289.90928802774783,288.63993006611304,289.22862920745325,34838500
2019-12-10,288.39166259765625,289.3298705159717,287.7293899286314,288.6584187191221,52649800
2019-12-11,289.2102355957031,289.46778444586744,288.30880058476833,288.85149180223175,53429100
2019-12-12,291.7030944824219,292.49412776340404,288.98042979036006,289.21956437235747,96389600
2019-12-13,291.8777770996094,293.1195417897332,290.68199225808337,291.4638461793262,81503900
2019-12-16,293.88299560546875,294.48087401994167,291.81339704486686,293.6254466852007,82749700
2019-12-17,293.9472961425781,294.57276788229575,293.86451559503183,294.26923920795923,61097700
2019-12-18,293.9657287597656,294.5728142747671,293.9105417193766,294.34285891623875,48133000
2019-12-19,295.17071533203125,295.24431677203495,293.9013571638511,294.15890606241487,85310500
2019-12-20,296.46484375,297.6110212154483,295.2262262482682,296.2152528311605,147142100
2019-12-23,296.917724609375,297.31518568404806,296.7698262123196,297.25972731124415,52990000
2019-12-24,296.9269714355469,297.1950108294306,296.62192218218354,297.14880492254974,20270000
2019-12-26,298.507568359375,298.51682082352926,297.30593278607256,297.3151570414947,30911200
2019-12-27,298.43359375,299.3024790855958,297.897486815288,299.247020720237,42528800
2019-12-30,296.78826904296875,298.65546140993285,296.29836799998674,298.51681549375525,49729100
2019-12-31,297.5092468261719,297.75883767631376,295.9286270131069,296.27988212906155,57077300
2020-01-02,300.29156494140625,300.3100698709436,298.1286038405854,299.062200102734,59151200
2020-01-03,298.0177001953125,299.15465327119983,296.8068120242286,296.8622703978099,77709700
2020-01-06,299.1546325683594,299.23782012297437,296.12275790914583,296.2429271131675,55653900
2020-01-07,298.31341552734375,299.06213157496023,297.86046798847786,298.58145485687623,40496400
2020-01-08,299.9033508300781,301.1327156461502,298.25802002933847,298.50758269489893,68296000
2020-01-09,301.9368591308594,302.010822422565,300.8923462531795,301.48393975190214,48473300
2020-01-10,301.0680236816406,302.6856253987053,300.59662750603604,302.52850274308224,53029300
2020-01-13,303.1385498046875,303.14777406042305,301.26213308520016,301.6965757842309,47086800
2020-01-14,302.6764221191406,303.75788868803704,302.11255767014296,302.6948988420429,62832800
2020-01-15,303.3603820800781,304.1275749921437,302.5007491498915,302.58393670358055,72056600
2020-01-16,305.8838806152344,305.8838806152344,304.5250940213374,304.7561799848659,54050300
2020-01-17,306.8359680175781,307.048549060383,305.8191840887167,306.60488204323406,95846000
2020-01-21,306.2351379394531,307.0485651251006,305.7914708990916,305.8654060029057,77742400
2020-01-22,306.2721252441406,307.7603336927688,306.11500256736105,307.10402916889933,48914900
2020-01-23,306.6233215332031,307.0392875200072,304.4880896462409,305.6157901924544,51963000
2020-01-24,303.89654541015625,307.3720876331855,302.59321707652026,307.28890006406897,87578400
2020-01-27,299.0251770019531,300.52260923273917,298.24873170483187,298.590734349057,84062500
2020-01-28,302.1588134765625,303.0461757880911,299.1177139210117,300.4672482169026,63834000
2020-01-29,301.9090881347656,303.76702771150246,301.7057314238356,303.5359418222059,53888900
2020-01-30,302.8890380859375,303.1016473631449,299.0622685573879,299.82020920609233,75491800
2020-01-31,297.38916015625,302.4175930100521,296.4648162964884,302.26044214204876,113845600
2020-02-03,299.5983581542969,301.4840277207744,298.7664542366194,298.8866234641568,69083000
2020-02-04,304.1645812988281,305.04271922906673,302.92596394004727,303.2494899253318,62573200
2020-02-05,307.6770324707031,307.8896416782483,305.6527457063871,307.1316730691546,65951100
2020-02-06,308.7123107910156,308.9064150643585,307.6215638156708,308.6475999636579,50359700
2020-02-07,307.0670471191406,308.72160234812134,306.5124351513807,307.6401358092892,64139400
2020-02-10,309.359375,309.4240858358423,306.1334241774533,306.17040582775377,42070000
2020-02-11,309.89544677734375,311.5222723440841,309.35931168827875,310.7273503820799,54864500
2020-02-12,311.8921203613281,312.10470139738305,310.9770007500413,311.34673265550464,43992700
2020-02-13,311.5592956542969,312.53909775227004,310.17278005806327,310.4500718938172,54501900
2020-02-14,312.0584716796875,312.17864088676066,310.76439600492625,311.9752841229601,64582200
2020-02-18,311.2542724609375,312.12315781854016,309.8492519463127,311.0509157132277,57226200
2020-02-19,312.7424621582031,313.4264675089638,311.94754007042536,312.2340843772971,48814700
2020-02-20,311.45770263671875,313.01984615588094,308.43507989185133,312.1879140408329,74163400
2020-02-21,308.2501525878906,310.40386103447594,307.4182206764485,310.08958755606227,113788200
2020-02-24,298.0269470214844,308.3241225134516,296.9361998746412,298.69247570060276,161088400
2020-02-25,288.9960632324219,300.0512064094128,288.1087011448787,299.4319119035819,218913200
2020-02-26,287.93310546875,294.0430046962888,287.1936416820194,290.4103401839063,194773800
2020-02-27,275.00146484375,287.9884807332223,275.00146484375,282.3499793081975,284353500
2020-02-28,273.8460693359375,275.3527540569355,263.9371038974755,266.8580333291609,384975800
2020-03-02,285.7054443359375,285.7701551771477,272.18228895982,275.64857848375703,238703600
2020-03-03,277.52508544921875,290.09617184261265,275.05710230443304,286.08452151721076,300139100
2020-03-04,289.1902160644531,289.4120777801317,280.3812199156426,282.9601472687874,176613400
2020-03-05,279.5770263671875,285.13234180123146,277.3124009134336,281.9063908677441,186366800
2020-03-06,274.9552917480469,276.1754323026294,268.272304300244,270.9713723296417,228667200
2020-03-09,253.4827880859375,262.68924362399014,252.76180111383817,254.47181442612197,309417300
2020-03-10,266.5992736816406,266.6916855024435,252.80805061122447,263.10525495145106,276444100
2020-03-11,253.6029052734375,260.6094457991758,250.3862074884491,259.4632687225688,255316300
2020-03-12,229.3389434814453,246.48552399413035,228.94146830849624,236.63201558510855,392220700
2020-03-13,248.94432067871094,250.94090700614265,229.71796359785202,243.18564768511752,329566100
2020-03-16,221.70388793945312,237.46394000044816,219.40226657286115,222.9332529028682,297240000
2020-03-17,233.67413330078125,236.78918173556997,219.13420816594996,226.5012158383682,262070500
2020-03-18,221.84249877929688,229.57925141082765,210.76886466445285,218.37620973587036,327597100
2020-03-19,222.31393432617188,228.66418616779154,214.65113001420656,221.14926615253347,289322000
2020-03-20,212.73345947265625,227.30309616822848,212.45452290709005,225.4993224565105,347158800
2020-03-23,207.29425048828125,213.55165994881338,202.9335841766095,212.1662981497669,326025200
2020-03-24,226.07582092285156,226.9591225678549,217.38239337235527,217.9588519724159,235494500
2020-03-25,229.46022033691406,238.34892209621526,222.91458050323772,227.67504583682052,299430300
2020-03-26,242.8583221435547,244.34594606435087,231.5614971068861,231.998494436637,257632800
2020-03-27,235.6246337890625,242.49570123625926,233.42106171265166,235.48517258953171,224341200
2020-03-30,243.27676391601562,244.00199068197097,235.72696005129723,237.74457956040965,171369500
2020-03-31,239.650634765625,244.83879121189898,238.22807345175835,242.26331254877473,194881100
2020-04-01,228.86517333984375,239.56694236471262,226.77316987535778,230.56667119343578,189554600
2020-04-02,234.14634704589844,234.93665102027836,227.41473911002637,227.97261242266558,177660400
2020-04-03,230.7618865966797,235.5316581159312,228.0004414210397,233.15141160463023,135561200
2020-04-06,246.26129150390625,248.25103250031225,230.74328944210214,239.73425210021753,188061200
2020-04-07,246.51234436035156,255.71715203820838,246.28920644985544,254.9547263445372,201427200
2020-04-08,254.78741455078125,256.6190808643993,246.62395362058666,249.14364752041465,153774500
2020-04-09,258.6646423339844,261.45398055451784,256.1263343384373,258.0881552670636,189999200
2020-04-13,256.3029479980469,258.02304526223554,252.35138623892095,257.6790314843199,114839100
2020-04-14,263.862060546875,264.89410189160674,256.16348951390273,261.24938313182474,134143400
2020-04-15,258.2555847167969,264.0016157000768,256.1170746621967,258.0789243269719,121775000
2020-04-16,259.5014343261719,260.36612235197066,256.3959745577285,259.5479119459874,131798300
2020-04-17,266.5119323730469,267.12556169580233,262.56964913917665,265.3404014622022,146684800
2020-04-20,261.8164978027344,266.6513605545444,261.5933598948254,262.7648622859541,100109300
2020-04-21,253.866943359375,258.515839774085,252.91855033102254,257.2978311833999,126385700
2020-04-22,259.5014343261719,261.268009498391,257.46521518502306,258.8040997812474,92951600
2020-04-23,259.4828186035156,264.0015611750324,259.17600389091484,260.79381094294905,104709700
2020-04-24,263.0997009277344,263.7784501638666,258.94358551182376,261.0170039697432,85063200
2020-04-27,266.89306640625,268.0273979884122,264.63371011234995,265.09859963988185,77896600
2020-04-28,265.66583251953125,270.9376649217295,265.35898948048066,270.5843442705127,105270000
2020-04-29,272.62054443359375,274.17328814338686,270.01717408888464,271.05852222676833,118745600
2020-04-30,270.0823059082031,272.7228757605103,268.3250093812683,271.22591630705324,122901700
2020-05-01,262.93231201171875,270.2496710030437,261.7514740699194,265.2753457738314,125180000
2020-05-04,263.6575012207031,263.9643158796331,259.5292791983489,261.0262101283875,80873200
2020-05-05,266.093505859375,268.9386278809035,263.7876432775508,266.511917840321,79569900
2020-05-06,264.2897644042969,268.20412728840137,263.8527670009922,267.81363587457895,73632600
2020-05-07,267.4789123535156,269.43145463245384,266.967545068976,267.5440037168901,75250400
2020-05-08,271.90460205078125,272.37879847126607,269.50575608497076,270.6493945918903,76452400
2020-05-11,271.96038818359375,273.3550568409455,269.5243714686897,269.95206191205443,79514200
2020-05-12,266.53985595703125,273.5782639980896,266.4003663563014,273.159880319741,95870800
2020-05-13,261.8258361816406,267.0232986592604,259.37120540082725,265.97264359207634,144721100
2020-05-14,264.95916748046875,265.0893218076404,253.82040296579268,259.3619071707117,121977900
2020-05-15,266.1772155761719,266.2236931911012,261.58410358651196,262.541775125876,111146300
2020-05-18,274.28485107421875,275.91196459754036,272.14637036483924,272.47177036981714,119703800
2020-05-19,271.4676818847656,275.4099373059647,271.4490965123575,273.6805613097417,95189300
2020-05-20,276.079345703125,276.95334046749406,274.81485954380605,275.0473043561465,85861700
2020-05-21,274.17333984375,276.76743218058994,273.0669001449572,275.94922181093335,78293900
2020-05-22,274.69403076171875,274.87069111933164,272.62991933952964,273.8851272161312,63958200
2020-05-26,278.0783996582031,280.97002823460497,274.7126029009708,280.72827652012495,88951400
2020-05-27,282.2159118652344,282.2531109823988,276.02357827683454,280.9049196376593,104817400
2020-05-28,281.6951904296875,285.29343120305026,281.01644143480047,283.2572125929971,90405200
2020-05-29,282.95037841796875,283.5454222785429,278.4409441734527,281.22097456225686,119090800
2020-06-01,284.0939636230469,284.7076211712888,281.7788229805096,282.2994969533324,55758300
2020-06-02,286.4464111328125,286.4929171253195,283.67568681534993,285.02384985499845,74267200
2020-06-03,290.25848388671875,291.2254622663735,288.17578741479593,288.45470984421013,92567600
2020-06-04,289.4960632324219,291.0209148726546,287.37616760731163,289.26361841223604,75794400
2020-06-05,296.9156188964844,298.7100855350727,294.8887075106819,294.95379884980656,150524700
2020-06-08,300.5046691894531,300.6999148898166,297.1853504102166,297.7339167705026,73641200
2020-06-09,298.2638244628906,300.57896517923854,296.9342188786747,297.80821344119244,77479200
2020-06-10,296.5995788574219,299.7515441146227,295.87435218203393,298.8496571128931,95000800
2020-06-11,279.50091552734375,290.2305755874608,278.94307069937685,289.58902566068906,209243600
2020-06-12,282.8480529785156,287.3760720298385,277.6320065681473,286.59506109872143,194678900
2020-06-15,285.48870849609375,286.63234719299413,275.9026866605045,277.09280297024503,135782700
2020-06-16,290.9836730957031,293.47550276747546,286.0651618513897,293.32673469941386,137627500
2020-06-17,289.7749938964844,292.3133013713127,289.0311534988338,292.0157652122525,83398900
2020-06-18,289.8865661621094,290.37004114512797,287.775977532385,288.2408671457295,80828700
2020-06-19,288.2298583984375,293.5902669454201,286.259376457288,293.3941620838033,135549600
2020-06-22,290.0789794921875,290.48053714636455,286.4649036056369,287.62289442213944,74649400
2020-06-23,291.414306640625,293.7023009892957,291.00340130045987,292.759082572171,68471200
2020-06-24,283.98077392578125,289.97623712344625,282.12238011582957,289.35053113495576,132813500
2020-06-25,287.025146484375,287.2959769494308,281.35654486798745,283.4017238465558,89468000
2020-06-26,280.20794677734375,286.12871324946207,279.6196320611756,285.9139126867648,127961000
2020-06-29,284.3262939453125,284.4663688645096,279.16198959476344,281.4779994235635,79773300
2020-06-30,287.9683837890625,289.68673112616494,283.72863091230226,283.8873729872626,113394800
2020-07-01,289.98553466796875,291.26496153342845,288.6314391818443,289.09837455626104,72396500
2020-07-02,291.5824890136719,294.82302181709093,290.91010090029897,293.4595499347535,69344200
2020-07-06,296.08367919921875,296.6720222706539,294.69222104577216,295.4486539949115,61713800
2020-07-07,293.0299072265625,296.5225740494023,292.64701687173476,294.5241058431062,82910000
2020-07-08,295.2712707519531,295.3833306910914,292.0214185190402,293.8050867161172,54638600
2020-07-09,293.5902404785156,296.13036962186163,290.1349078976771,295.8875541487686,83354200
2020-07-10,296.5880126953125,296.85884319688637,292.0774294422769,293.5249177275487,57550400
2020-07-13,294.0198669433594,301.36942527176507,293.3568266829696,298.96005124839894,102997500
2020-07-14,297.8301086425781,298.61455674881154,291.36770972054484,292.5817304445896,93657000
2020-07-15,300.5663146972656,301.67762319970876,298.15691213754997,301.08928005141837,87196500
2020-07-16,299.5763854980469,300.0339730145946,297.9887939312302,298.6425148115598,54622500
2020-07-17,300.4449462890625,301.2387422518473,298.59587165216726,300.59436905260253,62774900
2020-07-20,302.873046875,303.629480098336,299.417712805838,300.174146029174,56308800
2020-07-21,303.5173645019531,305.31038051767416,302.51811588410635,304.86214076348176,57292200
2020-07-22,305.2449645996094,305.5625057184736,303.04104341813326,303.1531033426866,57792900
2020-07-23,301.6029052734375,305.59055182494063,300.22079473054373,304.8808008978492,75738000
2020-07-24,299.66046142578125,300.69704431522166,298.13824748948986,299.7258392204688,73766600
2020-07-27,301.845703125,302.02314084638215,299.5577084015818,300.3608520614389,48293000
2020-07-28,299.93133544921875,302.2379977580067,299.6324899154091,301.1079934269413,57495000
2020-07-29,303.6200866699219,304.1897627090463,300.78111130160045,300.8184741155127,48454200
2020-07-30,302.5367736816406,302.95702693767106,298.5024735213327,300.6130021308088,61861700
2020-07-31,304.927490234375,305.0302308444196,300.08069839308894,304.34849488523076,84986800
2020-08-03,307.0474548339844,307.82255522614156,306.0575538514793,306.6085343229128,53077900
